annex_code,scientific_name_original,scientific_name_corrected,page_number,remarks
EUR-DIR-HAB_Annex IV,Thymus villosus L. subsp. villosus L.,Thymus villosus L. subsp. villosus L.,,
EUR-DIR-HAB_Annex IV,Androcymbium europaeum (Lange) K. Richter,Androcymbium europaeum (Lange) K. Richter,,
EUR-DIR-HAB_Annex IV,Bellevalia hackelli Freyn,Bellevalia hackelli Freyn,,
EUR-DIR-HAB_Annex IV,Colchicum corsicum Baker,Colchicum corsicum Baker,,
EUR-DIR-HAB_Annex IV,Colchicum cousturieri Greuter,Colchicum cousturieri Greuter,,
EUR-DIR-HAB_Annex IV,Fritillaria conica Rix,Fritillaria conica Boix,,changed authorship
EUR-DIR-HAB_Annex IV,Fritillaria drenovskii Degen & Stoy.,Fritillaria drenovskii Degen & Stoy.,,
EUR-DIR-HAB_Annex IV,Fritillaria gussichiae (Degen & Doerfler) Rix,Fritillaria gussichiae (Degen & Doerfler) Rix,,
EUR-DIR-HAB_Annex IV,Fritillaria obliqua Ker-Gawl.,Fritillaria obliqua Ker-Gawl.,,
EUR-DIR-HAB_Annex IV,Fritillaria rhodocanakis Orph. ex Baker,Fritillaria rhodocanakis Orph. ex Baker,,
EUR-DIR-HAB_Annex IV,Ornithogalum reverchonii Degen & Herv.-Bass.,Ornithogalum reverchonii Degen & Herv.-Bass.,,
EUR-DIR-HAB_Annex IV,Scilla beirana Samp.,Scilla beirana Samp.,,
EUR-DIR-HAB_Annex IV,Scilla odorata Link,Scilla odorata Link,,
EUR-DIR-HAB_Annex IV,Ophrys argolica Fleischm.,Ophrys argolica Fleischm.,,
EUR-DIR-HAB_Annex IV,Orchis scopulorum Simsmerh.,Orchis scopulorum Summerh.,,changed authorship
EUR-DIR-HAB_Annex IV,Spiranthes aestivalis (Poiret) L.C.M. Richard,Spiranthes aestivalis (Poiret) L.C.M. Richard,,
EUR-DIR-HAB_Annex IV,Androsace cylindrica DC.,Androsace cylindrica DC.,,
EUR-DIR-HAB_Annex IV,Primula glaucescens Moretti,Primula glaucescens Moretti,,
EUR-DIR-HAB_Annex IV,Primula spectabilis Tratt.,Primula spectabilis Tratt.,,
EUR-DIR-HAB_Annex IV,Aquilegia alpina L.,Aquilegia alpina L.,,
EUR-DIR-HAB_Annex IV,Sideroxylon marmulano Banks ex Lowe,Sideroxylon marmulano Banks ex Lowe,,
EUR-DIR-HAB_Annex IV,Saxifraga cintrana Kuzinsky ex Willk.,Saxifraga cintrana Kuzinsky ex Willk.,,
EUR-DIR-HAB_Annex IV,Saxifraga portosanctana Boiss.,Saxifraga portosanctana Boiss.,,
EUR-DIR-HAB_Annex IV,Saxifraga presolanensis Engl.,Saxifraga presolanensis Engl.,,
EUR-DIR-HAB_Annex IV,Saxifraga valdensis DC.,Saxifraga valdensis DC.,,
EUR-DIR-HAB_Annex IV,Saxifraga vayredana Luizet,Saxifraga vayredana Luizet,,
EUR-DIR-HAB_Annex IV,Antirrhinum lopesianum Rothm.,Antirrhinum lopesianum Rothm.,,
EUR-DIR-HAB_Annex IV,Lindernia procumbens (Krocker) Philcox,Lindernia procumbens (Krocker) Philcox,,
EUR-DIR-HAB_Annex IV,Mandragora officinarum L.,Mandragora officinarum L.,,
EUR-DIR-HAB_Annex IV,Thymelaea broterana P. Cout.,Thymelaea broteriana P. Cout.,,added i
EUR-DIR-HAB_Annex IV,Bunium brevifolium Lowe,Bunium brevifolium Lowe,,
EUR-DIR-HAB_Annex IV,Viola athois W. Becker,Viola athois W. Becker,,
EUR-DIR-HAB_Annex IV,Viola cazorlensis Gandoger,Viola cazorlensis Gandoger,,
EUR-DIR-HAB_Annex IV,Asplenium jahandiezii (Litard.) Rouy,Asplenium jahandiezii (Litard.) Rouy,,
EUR-DIR-HAB_Annex IV,Asplenium adulterinum Milde,Asplenium adulterinum Milde,,
EUR-DIR-HAB_Annex IV,Woodwardia radicans (L.) Sm.,Woodwardia radicans (L.) Sm.,,
EUR-DIR-HAB_Annex IV,Culcita macrocarpa C. Presl,Culcita macrocarpa C. Presl,,
EUR-DIR-HAB_Annex IV,Diplazium sibiricum (Turcz. ex Kunze) Kurata,Diplazium sibiricum (Turcz. ex Kunze) Kurata,,
EUR-DIR-HAB_Annex IV,Dryopteris corleyi Fraser-Jenk.,Dryopteris corleyi Fraser-Jenk.,,
EUR-DIR-HAB_Annex IV,Dryopteris fragans (L.) Schott,Dryopteris fragans (L.) Schott,,
EUR-DIR-HAB_Annex IV,Trichomanes speciosum Willd.,Trichomanes speciosum Willd.,,
EUR-DIR-HAB_Annex IV,Isoetes boryana Durieu,Isoetes boryana Durieu,,
EUR-DIR-HAB_Annex IV,Isoetes malinverniana Ces. & De Not.,Isoetes malinverniana Ces. & De Not.,,
EUR-DIR-HAB_Annex IV,Marsilea batardae Launert,Marsilea batardae Launert,,
EUR-DIR-HAB_Annex IV,Marsilea quadrifolia L.,Marsilea quadrifolia L.,,
EUR-DIR-HAB_Annex IV,Marsilea strigosa Willd.,Marsilea strigosa Willd.,,
EUR-DIR-HAB_Annex IV,Botrychium simplex Hitchc.,Botrychium simplex Hitchc.,,
EUR-DIR-HAB_Annex IV,Ophioglossum polyphyllum A. Braun,Ophioglossum polyphyllum A. Braun,,
EUR-DIR-HAB_Annex IV,Abies nebrodensis (Lojac.) Mattei,Abies nebrodensis (Lojac.) Mattei,,
EUR-DIR-HAB_Annex IV,Alisma wahlenbergii (Holmberg) Juz.,Alisma wahlenbergii (Holmberg) Juz.,,
EUR-DIR-HAB_Annex IV,Caldesia parnassifolia (L.) Parl.,Caldesia parnassifolia (L.) Parl.,,
EUR-DIR-HAB_Annex IV,Luronium natans (L.) Raf.,Luronium natans (L.) Raf.,,
EUR-DIR-HAB_Annex IV,Leucojum nicaeense Ard.,Leucojum nicaeense Ardonio,,completed authorship
EUR-DIR-HAB_Annex IV,Narcissus asturiensis (Jordan) Pugsley,Narcissus asturiensis (Jordan) Pugsley,,
EUR-DIR-HAB_Annex IV,Narcissus calcicola Mendonça,Narcissus calcicola Mendonça,,
EUR-DIR-HAB_Annex IV,Narcissus cyclamineus DC.,Narcissus cyclamineus DC.,,
EUR-DIR-HAB_Annex IV,Narcissus fernandesii G. Pedro,Narcissus fernandesii G. Pedro,,
EUR-DIR-HAB_Annex IV,Narcissus humilis (Cav.) Traub,Narcissus humilis (Cav.) Traub,,
EUR-DIR-HAB_Annex IV,Narcissus nevadensis Pugsley,Narcissus nevadensis Pugsley,,
EUR-DIR-HAB_Annex IV,Narcissus pseudonarcissus L. subsp. nobilis (Haw.) A. Fernandes,Narcissus pseudonarcissus L. subsp. nobilis (Haw.) A. Fernandes,,
EUR-DIR-HAB_Annex IV,Narcissus scaberulus Henriq.,Narcissus scaberulus Henriq.,,
EUR-DIR-HAB_Annex IV,Narcissus triandrus L. subsp. capax (Salisb.) D. A. Webb.,Narcissus triandrus L. subsp. capax (Salisb.) D. A. Webb.,,
EUR-DIR-HAB_Annex IV,Narcissus viridiflorus Schousboe,Narcissus viridiflorus Schousboe,,
EUR-DIR-HAB_Annex IV,Vincetoxicum pannonicum (Borhidi) Holub,Vincetoxicum pannonicum (Borhidi) Holub,,
EUR-DIR-HAB_Annex IV,Anchusa crispa Viv.,Anchusa crispa Viv.,,
EUR-DIR-HAB_Annex IV,Echium russicum J.F.Gemlin,Echium russicum J.F.Gmelin,,corrected authorship
EUR-DIR-HAB_Annex IV,Lithodora nitida (H. Ern) R. Fernandes,Lithodora nitida (H. Ern) R. Fernandes,,
EUR-DIR-HAB_Annex IV,Myosotis lusitanica Schuster,Myosotis lusitanica Schuster,,
EUR-DIR-HAB_Annex IV,Myosotis rehsteineri Wartm.,Myosotis rehsteineri Wartm.,,
EUR-DIR-HAB_Annex IV,Myosotis retusifolia R. Afonso,Myosotis retusifolia R. Afonso,,
EUR-DIR-HAB_Annex IV,Omphalodes kuzinskyanae Willk.,Omphalodes kuzinskyanae Willk.,,
EUR-DIR-HAB_Annex IV,Omphalodes littoralis Lehm.,Omphalodes littoralis Lehm.,,
EUR-DIR-HAB_Annex IV,Onosma tornensis Javorka,Onosma tornensis Javorka,,
EUR-DIR-HAB_Annex IV,Solenanthus albanicus (Degen & al.) Degen & Baldacci,Solenanthus albanicus (Degen & al.) Degen & Baldacci,,
EUR-DIR-HAB_Annex IV,Symphytum cycladense Pawl.,Symphytum cycladense Pawl.,,
EUR-DIR-HAB_Annex IV,Adenophora lilifolia (L.) Ledeb.,Adenophora lilifolia (L.) Ledeb.,,
EUR-DIR-HAB_Annex IV,Asyneuma giganteum (Boiss.) Bornm.,Asyneuma giganteum (Boiss.) Bornm.,,
EUR-DIR-HAB_Annex IV,Campanula bohemica Hruby,Campanula bohemica Hruby,,
EUR-DIR-HAB_Annex IV,Campanula gelida Kovanda,Campanula gelida Kovanda,,
EUR-DIR-HAB_Annex IV,Campanula romanica Săvul.,Campanula romanica Săvul.,,
EUR-DIR-HAB_Annex IV,Campanula sabatia De Not.,Campanula sabatia De Not.,,
EUR-DIR-HAB_Annex IV,Campanula serrata (Kit.) Hendrych,Campanula serrata (Kit.) Hendrych,,
EUR-DIR-HAB_Annex IV,Campanula zoysii Wulfen,Campanula zoysii Wulfen,,
EUR-DIR-HAB_Annex IV,Jasione crispa (Pourret) Samp. subsp. serpentinica Pinto da Silva,Jasione crispa (Pourret) Samp. subsp. serpentinica Pinto da Silva,,
EUR-DIR-HAB_Annex IV,Jasione lusitanica A. DC.,Jasione lusitanica A. DC.,,
EUR-DIR-HAB_Annex IV,Arenaria ciliata L. subsp. pseudofrigida Ostenf. & O.C. Dahl,Arenaria ciliata L. subsp. pseudofrigida Ostenf. & O.C. Dahl,,
EUR-DIR-HAB_Annex IV,Arenaria humifusa Wahlenberg,Arenaria humifusa Wahlenberg,,
EUR-DIR-HAB_Annex IV,Arenaria nevadensis Boiss. & Reuter,Arenaria nevadensis Boiss. & Reuter,,
EUR-DIR-HAB_Annex IV,Arenaria provincialis Chater & Halliday,Arenaria provincialis Chater & Halliday,,
EUR-DIR-HAB_Annex IV,Cerastium alsinifolium Tausch Cerastium dinaricum G. Beck & Szysz.,Cerastium alsinifolium Tausch Cerastium dinaricum G. Beck & Szysz.,,
EUR-DIR-HAB_Annex IV,Dianthus arenarius L. subsp. arenarius,Dianthus arenarius L. subsp. arenarius,,
EUR-DIR-HAB_Annex IV,Dianthus arenarius subsp. bohemicus (Novak) O. Schwarz,Dianthus arenarius subsp. bohemicus (Novak) O. Schwarz,,
EUR-DIR-HAB_Annex IV,Dianthus cintranus Boiss. & Reuter subsp. cintranus Boiss. & Reuter,Dianthus cintranus Boiss. & Reuter subsp. cintranus Boiss. & Reuter,,
EUR-DIR-HAB_Annex IV,Dianthus diutinus Kit.,Dianthus diutinus Kit.,,
EUR-DIR-HAB_Annex IV,Dianthus lumnitzeri Wiesb.,Dianthus lumnitzeri Wiesb.,,
EUR-DIR-HAB_Annex IV,Dianthus marizii (Samp.) Samp.,Dianthus marizii (Samp.) Samp.,,
EUR-DIR-HAB_Annex IV,Dianthus moravicus Kovanda,Dianthus moravicus Kovanda,,
EUR-DIR-HAB_Annex IV,Dianthus nitidus Waldst. et Kit.,Dianthus nitidus Waldst. et Kit.,,
EUR-DIR-HAB_Annex IV,Dianthus plumarius subsp. regis-stephani (Rapcs.) Baksay,Dianthus plumarius subsp. regis-stephani (Rapcs.) Baksay,,
EUR-DIR-HAB_Annex IV,Dianthus rupicola Biv.,Dianthus rupicola Biv.,,
EUR-DIR-HAB_Annex IV,Gypsophila papillosa P. Porta,Gypsophila papillosa P. Porta,,
EUR-DIR-HAB_Annex IV,Herniaria algarvica Chaudhri,Herniaria algarvica Chaudhri,,
EUR-DIR-HAB_Annex IV,Herniaria latifolia Lapeyr. subsp. litardierei Gamis,Herniaria latifolia Lapeyr. subsp. litardierei Gamis,,
EUR-DIR-HAB_Annex IV,Herniaria lusitanica (Chaudhri) subsp. berlengiana Chaudhri,Herniaria lusitanica (Chaudhri) subsp. berlengiana Chaudhri,,
EUR-DIR-HAB_Annex IV,Herniaria maritima Link,Herniaria maritima Link,,
EUR-DIR-HAB_Annex IV,Minuartia smejkalii Dvorakova,Minuartia smejkalii Dvorakova,,
EUR-DIR-HAB_Annex IV,Moehringia jankae Griseb. ex Janka,Moehringia jankae Griseb. ex Janka,,
EUR-DIR-HAB_Annex IV,Moehringia lateriflora (L.) Fenzl.,Moehringia lateriflora (L.) Fenzl.,,
EUR-DIR-HAB_Annex IV,Moehringia tommasinii Marches.,Moehringia tommasinii Marches.,,
EUR-DIR-HAB_Annex IV,Moehringia villosa (Wulfen) Fenzl,Moehringia villosa (Wulfen) Fenzl,,
EUR-DIR-HAB_Annex IV,Petrocoptis grandiflora Rothm.,Petrocoptis grandiflora Rothm.,,
EUR-DIR-HAB_Annex IV,Petrocoptis montsicciana O. Bolos & Rivas Mart.,Petrocoptis montsicciana O. Bolos & Rivas Mart.,,
EUR-DIR-HAB_Annex IV,Petrocoptis pseudoviscosa Fernández Casas,Petrocoptis pseudoviscosa Fernández Casas,,
EUR-DIR-HAB_Annex IV,Silene furcata Rafin. subsp. angustiflora (Rupr.) Walters,Silene furcata Rafin. subsp. angustiflora (Rupr.) Walters,,
EUR-DIR-HAB_Annex IV,Silene hicesiae Brullo & Signorello,Silene hicesiae Brullo & Signorello,,
EUR-DIR-HAB_Annex IV,Silene hifacensis Rouy ex Willk.,Silene hifacensis Rouy ex Willk.,,
EUR-DIR-HAB_Annex IV,Silene holzmanii Heldr. ex Boiss.,Silene holzmanii Heldr. ex Boiss.,,
EUR-DIR-HAB_Annex IV,Silene longicilia (Brot.) Otth.,Silene longicilia (Brot.) Otth.,,
EUR-DIR-HAB_Annex IV,Silene mariana Pau,Silene mariana Pau,,
EUR-DIR-HAB_Annex IV,Silene orphanidis Boiss,Silene orphanidis Boiss,,
EUR-DIR-HAB_Annex IV,Silene rothmaleri Pinto da Silva,Silene rothmaleri Pinto da Silva,,
EUR-DIR-HAB_Annex IV,Silene velutina Pourret ex Loisel.,Silene velutina Pourret ex Loisel.,,
EUR-DIR-HAB_Annex IV,Bassia (Kochia) saxicola (Guss.) A. J. Scott,Bassia (Kochia) saxicola (Guss.) A. J. Scott,,
EUR-DIR-HAB_Annex IV,Cremnophyton lanfrancoi Brullo et Pavone,Cremnophyton lanfrancoi Brullo et Pavone,,
EUR-DIR-HAB_Annex IV,Salicornia veneta Pignatti & Lausi,Salicornia veneta Pignatti & Lausi,,
EUR-DIR-HAB_Annex IV,Cistus palhinhae Ingram,Cistus palhinhae Ingram,,
EUR-DIR-HAB_Annex IV,Halimium verticillatum (Brot.) Sennen,Halimium verticillatum (Brot.) Sennen,,
EUR-DIR-HAB_Annex IV,Helianthemum alypoides Losa & Rivas Goday,Helianthemum alypoides Losa & Rivas Goday,,
EUR-DIR-HAB_Annex IV,Helianthemum caput-felis Boiss.,Helianthemum caput-felis Boiss.,,
EUR-DIR-HAB_Annex IV,Tuberaria major (Willk.) Pinto da Silva & Rozeira,Tuberaria major (Willk.) Pinto da Silva & Rozeira,,
EUR-DIR-HAB_Annex IV,Anthemis glaberrima (Rech. f.) Greuter,Anthemis glaberrima (Rech. f.) Greuter,,
EUR-DIR-HAB_Annex IV,Artemisia campestris L. subsp. bottnica A.N. Lundström ex Kindb.,Artemisia campestris L. subsp. bottnica A.N. Lundström ex Kindb.,,
EUR-DIR-HAB_Annex IV,Artemisia granatensis Boiss.,Artemisia granatensis Boiss.,,
EUR-DIR-HAB_Annex IV,Artemisia laciniata Willd.,Artemisia laciniata Willd.,,
EUR-DIR-HAB_Annex IV,Artemisia oelandica (Besser) Komaror,Artemisia oelandica (Besser) Komaror,,
EUR-DIR-HAB_Annex IV,Artemisia pancicii (Janka) Ronn.,Artemisia pancicii (Janka) Ronn.,,
EUR-DIR-HAB_Annex IV,Aster pyrenaeus Desf. ex DC,Aster pyrenaeus Desf. ex DC,,
EUR-DIR-HAB_Annex IV,Aster sorrentinii (Tod) Lojac.,Aster sorrentinii (Tod) Lojac.,,
EUR-DIR-HAB_Annex IV,Carlina onopordifolia Besser,Carlina onopordifolia Besser,,
EUR-DIR-HAB_Annex IV,Carduus myriacanthus Salzm. ex DC.,Carduus myriacanthus Salzm. ex DC.,,
EUR-DIR-HAB_Annex IV,Centaurea alba L. subsp. heldreichii (Halacsy) Dostal,Centaurea alba L. subsp. heldreichii (Halacsy) Dostal,,
EUR-DIR-HAB_Annex IV,Centaurea alba L. subsp. princeps (Boiss. & Heldr.) Gugler,Centaurea alba L. subsp. princeps (Boiss. & Heldr.) Gugler,,
EUR-DIR-HAB_Annex IV,Centaurea akamantis T. Georgiadis & G. Chatzikyriakou,Centaurea akamantis T. Georgiadis & G. Chatzikyriakou,,
EUR-DIR-HAB_Annex IV,Centaurea attica Nyman subsp. megarensis (Halacsy & Hayek) Dostal,Centaurea attica Nyman subsp. megarensis (Halacsy & Hayek) Dostal,,
EUR-DIR-HAB_Annex IV,Centaurea balearica J.D. Rodriguez,Centaurea balearica J.J. Rodriguez,,corrected authoship
EUR-DIR-HAB_Annex IV,Centaurea borjae Valdes-Berm. & Rivas Goday,Centaurea borjae Valdes-Berm. & Rivas Goday,,
EUR-DIR-HAB_Annex IV,Centaurea citricolor Font Quer,Centaurea citricolor Font Quer,,
EUR-DIR-HAB_Annex IV,Centaurea corymbosa Pourret,Centaurea corymbosa Pourret,,
EUR-DIR-HAB_Annex IV,Centaurea gadorensis G. Blanca,Centaurea gadorensis G. Blanca,,
EUR-DIR-HAB_Annex IV,Centaurea horrida Badaro,Centaurea horrida Badaro,,
EUR-DIR-HAB_Annex IV,Centaurea immanuelis-loewii Degen,Centaurea immanuelis-loewii Degen,,
EUR-DIR-HAB_Annex IV,Centaurea jankae Brandza,Centaurea jankae Brandza,,
EUR-DIR-HAB_Annex IV,Centaurea kalambakensis Freyn & Sint.,Centaurea kalambakensis Freyn & Sint.,,
EUR-DIR-HAB_Annex IV,Centaurea kartschiana Scop.,Centaurea kartschiana Scop.,,
EUR-DIR-HAB_Annex IV,Centaurea lactiflora Halacsy,Centaurea lactiflora Halacsy,,
EUR-DIR-HAB_Annex IV,Centaurea micrantha Hoffmanns. & Link subsp. herminii (Rouy) Dostál,Centaurea micrantha Hoffmanns. & Link subsp. herminii (Rouy) Dostál,,
EUR-DIR-HAB_Annex IV,Centaurea niederi Heldr.,Centaurea niederi Heldr.,,
EUR-DIR-HAB_Annex IV,Centaurea peucedanifolia Boiss. & Orph.,Centaurea peucedanifolia Boiss. & Orph.,,
EUR-DIR-HAB_Annex IV,Centaurea pinnata Pau,Centaurea pinnata Pau,,
EUR-DIR-HAB_Annex IV,Centaurea pontica Prodan & E.I. Nyárády,Centaurea pontica Prodan & E.I. Nyárády,,
EUR-DIR-HAB_Annex IV,Centaurea pulvinata (G. Blanca) G. Blanca,Centaurea pulvinata (G. Blanca) G. Blanca,,
EUR-DIR-HAB_Annex IV,Centaurea rothmalerana (Arènes) Dostál,Centaurea rothmalerana (Arènes) Dostál,,
EUR-DIR-HAB_Annex IV,Centaurea vicentina Mariz,Centaurea vicentina Mariz,,
EUR-DIR-HAB_Annex IV,Cirsium brachycephalum Juratzka,Cirsium brachycephalum Juratzka,,
EUR-DIR-HAB_Annex IV,Crepis crocifolia Boiss. & Heldr.,Crepis crocifolia Boiss. & Heldr.,,
EUR-DIR-HAB_Annex IV,Crepis granatensis (Willk.) B. Blanca & M. Cueto,Crepis granatensis (Willk.) B. Blanca & M. Cueto,,
EUR-DIR-HAB_Annex IV,Crepis pusilla (Sommier) Merxmüller,Crepis pusilla (Sommier) Merxmüller,,
EUR-DIR-HAB_Annex IV,Crepis tectorum L. subsp. nigrescens,Crepis tectorum L. subsp. nigrescens,,
EUR-DIR-HAB_Annex IV,Erigeron frigidus Boiss. ex DC.,Erigeron frigidus Boiss. ex DC.,,
EUR-DIR-HAB_Annex IV,Helichrysum melitense (Pignatti) Brullo et al,Helichrysum melitense (Pignatti) Brullo et al,,
EUR-DIR-HAB_Annex IV,Hymenostemma pseudanthemis (Kunze) Willd.,Hymenostemma pseudanthemis (Kunze) Willd.,,
EUR-DIR-HAB_Annex IV,Hyoseris frutescens Brullo et Pavone,Hyoseris frutescens Brullo et Pavone,,
EUR-DIR-HAB_Annex IV,Jurinea cyanoides (L.) Reichenb.,Jurinea cyanoides (L.) Reichenb.,,
EUR-DIR-HAB_Annex IV,Jurinea fontqueri Cuatrec.,Jurinea fontqueri Cuatrec.,,
EUR-DIR-HAB_Annex IV,Lamyropsis microcephala (Moris) Dittrich & Greuter,Lamyropsis microcephala (Moris) Dittrich & Greuter,,
EUR-DIR-HAB_Annex IV,Leontodon microcephalus (Boiss. ex DC.) Boiss.,Leontodon microcephalus (Boiss. ex DC.) Boiss.,,
EUR-DIR-HAB_Annex IV,Leontodon boryi Boiss.,Leontodon boryi Boiss.,,
EUR-DIR-HAB_Annex IV,Leontodon siculus (Guss.) Finch & Sell,Leontodon siculus (Guss.) Finch & Sell,,
EUR-DIR-HAB_Annex IV,Leuzea longifolia Hoffmanns. & Link,Leuzea longifolia Hoffmanns. & Link,,
EUR-DIR-HAB_Annex IV,Ligularia sibirica (L.) Cass.,Ligularia sibirica (L.) Cass.,,
EUR-DIR-HAB_Annex IV,Palaeocyanus crassifolius (Bertoloni) Dostal,Palaeocyanus crassifolius (Bertoloni) Dostal,,
EUR-DIR-HAB_Annex IV,Santolina impressa Hoffmanns. & Link,Santolina impressa Hoffmanns. & Link,,
EUR-DIR-HAB_Annex IV,Santolina semidentata Hoffmanns. & Link,Santolina semidentata Hoffmanns. & Link,,
EUR-DIR-HAB_Annex IV,Saussurea alpina subsp. esthonica (Baer ex Rupr) Kupffer,Saussurea alpina subsp. esthonica (Baer ex Rupr) Kupffer,,
EUR-DIR-HAB_Annex IV,Senecio elodes Boiss. ex DC.,Senecio elodes Boiss. ex DC.,,
EUR-DIR-HAB_Annex IV,Senecio jacobea L. subsp. gotlandicus (Neuman) Sterner,Senecio jacobea L. subsp. gotlandicus (Neuman) Sterner,,
EUR-DIR-HAB_Annex IV,Senecio nevadensis Boiss. & Reuter,Senecio nevadensis Boiss. & Reuter,,
EUR-DIR-HAB_Annex IV,Serratula lycopifolia (Vill.) A. Kern,Serratula lycopifolia (Vill.) A. Kern,,
EUR-DIR-HAB_Annex IV,Tephroseris longifolia (Jacq.) Griseb et Schenk subsp. moravica,Tephroseris longifolia (Jacq.) Griseb et Schenk subsp. moravica,,
EUR-DIR-HAB_Annex IV,Convolvulus argyrothamnus Greuter,Convolvulus argyrothamnus Greuter,,
EUR-DIR-HAB_Annex IV,Convolvulus fernandesii Pinto da Silva & Teles,Convolvulus fernandesii Pinto da Silva & Teles,,
EUR-DIR-HAB_Annex IV,Alyssum pyrenaicum Lapeyr.,Alyssum pyrenaicum Lapeyr.,,
EUR-DIR-HAB_Annex IV,Arabis kennedyae Meikle,Arabis kennedyae Meikle,,
EUR-DIR-HAB_Annex IV,Arabis sadina (Samp.) P. Cout.,Arabis sadina (Samp.) P. Cout.,,
EUR-DIR-HAB_Annex IV,Arabis scopoliana Boiss,Arabis scopoliana Boiss,,
EUR-DIR-HAB_Annex IV,Biscutella neustriaca Bonnet,Biscutella neustriaca Bonnet,,
EUR-DIR-HAB_Annex IV,Biscutella vincentina (Samp.) Rothm.,Biscutella vincentina (Samp.) Rothm.,,
EUR-DIR-HAB_Annex IV,Boleum asperum (Pers.) Desvaux,Boleum asperum (Pers.) Desvaux,,
EUR-DIR-HAB_Annex IV,Brassica glabrescens Poldini,Brassica glabrescens Poldini,,
EUR-DIR-HAB_Annex IV,Brassica hilarionis Post,Brassica hilarionis Post,,
EUR-DIR-HAB_Annex IV,Brassica insularis Moris,Brassica insularis Moris,,
EUR-DIR-HAB_Annex IV,Brassica macrocarpa Guss.,Brassica macrocarpa Guss.,,
EUR-DIR-HAB_Annex IV,Braya linearis Rouy,Braya linearis Rouy,,
EUR-DIR-HAB_Annex IV,Cochlearia polonica E. Fröhlich,Cochlearia polonica E. Fröhlich,,
EUR-DIR-HAB_Annex IV,Cochlearia tatrae Borbas,Cochlearia tatrae Borbas,,
EUR-DIR-HAB_Annex IV,Coincya rupestris Rouy,Coincya rupestris Rouy,,
EUR-DIR-HAB_Annex IV,Coronopus navasii Pau,Coronopus navasii Pau,,
EUR-DIR-HAB_Annex IV,Crambe tataria Sebeok,Crambe tataria Sebeok,,
EUR-DIR-HAB_Annex IV,Degenia velebitica (Degen) Hayek,Degenia velebitica (Degen) Hayek,,
EUR-DIR-HAB_Annex IV,Diplotaxis ibicensis (Pau) Gómez-Campo,Diplotaxis ibicensis (Pau) Gómez-Campo,,
EUR-DIR-HAB_Annex IV,Diplotaxis siettiana Maire,Diplotaxis siettiana Maire,,
EUR-DIR-HAB_Annex IV,Diplotaxis vicentina (P. Cout.) Rothm.,Diplotaxis vicentina (P. Cout.) Rothm.,,
EUR-DIR-HAB_Annex IV,Draba cacuminum Elis Ekman,Draba cacuminum Elis Ekman,,
EUR-DIR-HAB_Annex IV,Draba cinerea Adams,Draba cinerea Adams,,
EUR-DIR-HAB_Annex IV,Draba dorneri Heuffel.,Draba dorneri Heuffel.,,
EUR-DIR-HAB_Annex IV,Erucastrum palustre (Pirona) Vis.,Erucastrum palustre (Pirona) Vis.,,
EUR-DIR-HAB_Annex IV,Erysimum pieninicum (Zapal.) Pawl.,Erysimum pieninicum (Zapal.) Pawl.,,
EUR-DIR-HAB_Annex IV,Iberis arbuscula Runemark,Iberis arbuscula Runemark,,
EUR-DIR-HAB_Annex IV,Iberis procumbens Lange subsp. microcarpa Franco & Pinto da Silva,Iberis procumbens Lange subsp. microcarpa Franco & Pinto da Silva,,
EUR-DIR-HAB_Annex IV,Jonopsidium acaule (Desf.) Reichenb.,Jonopsidium acaule (Desf.) Reichenb.,,
EUR-DIR-HAB_Annex IV,Jonopsidium savianum (Caruel) Ball ex Arcang.,Jonopsidium savianum (Caruel) Ball ex Arcang.,,
EUR-DIR-HAB_Annex IV,Rhynchosinapis erucastrum (L.) Dandy ex Clapham subsp. cintrana (Coutinho) Franco & P. Silva (Coincya cintrana (P. Cout.) Pinto da Silva),Rhynchosinapis erucastrum (L.) Dandy ex Clapham subsp. cintrana (Coutinho) Franco & P. Silva (Coincya cintrana (P. Cout.) Pinto da Silva),,
EUR-DIR-HAB_Annex IV,Sisymbrium cavanillesianum Valdés & Castroviejo,Sisymbrium cavanillesianum Valdés & Castroviejo,,
EUR-DIR-HAB_Annex IV,Sisymbrium supinum L.,Sisymbrium supinum L.,,
EUR-DIR-HAB_Annex IV,Thlaspi jankae A. Kern.,Thlaspi jankae A. Kern.,,
EUR-DIR-HAB_Annex IV,Carex holostoma Drejer,Carex holostoma Drejer,,
EUR-DIR-HAB_Annex IV,Carex panormitana Guss.,Carex panormitana Guss.,,
EUR-DIR-HAB_Annex IV,Eleocharis carniolica Koch,Eleocharis carniolica Koch,,
EUR-DIR-HAB_Annex IV,Borderea chouardii (Gaussen) Heslot,Borderea chouardii (Gaussen) Heslot,,
EUR-DIR-HAB_Annex IV,Aldrovanda vesiculosa L.,Aldrovanda vesiculosa L.,,
EUR-DIR-HAB_Annex IV,Elatine gussonei (Sommier) Brullo et al,Elatine gussonei (Sommier) Brullo et al,,
EUR-DIR-HAB_Annex IV,Rhododendron luteum Sweet,Rhododendron luteum Sweet,,
EUR-DIR-HAB_Annex IV,Euphorbia margalidiana Kuhbier & Lewejohann,Euphorbia margalidiana Kuhbier & Lewejohann,,
EUR-DIR-HAB_Annex IV,Euphorbia transtagana Boiss.,Euphorbia transtagana Boiss.,,
EUR-DIR-HAB_Annex IV,Centaurium rigualii Esteve,Centaurium rigualii Esteve,,
